Element: 111 0.0 0.0 0.0 0.0    948M0 -700.0 700.0 -6000.0 0.1000 0 0 0   900.275  4.542  2009
Element: 112 0.0 0.0 0.0 0.0   1109M0 -700.0 700.0 -6000.0 0.1000 0 0 0   894.985  4.534  2619
Element: 113 0.0 0.0 0.0 0.0   1092M0 -700.0 700.0 -6000.0 0.1000 0 0 0   890.541  4.514  2616
Element: 114 0.0 0.0 0.0 0.0   1093M0 -700.0 700.0 -6000.0 0.1000 0 0 0   886.008  4.496  2618
Element: 115 0.0 0.0 0.0 0.0   1108M0 -700.0 700.0 -6000.0 0.1000 0 0 0   881.603  4.475  2617
Element: 116 0.0 0.0 0.0 0.0   1077M0 -700.0 700.0 -6000.0 0.1000 0 0 0   877.107  4.457  2331
Element: 117 0.0 0.0 0.0 0.0   1060M0 -700.0 700.0 -6000.0 0.1000 0 0 0   872.743  4.436  2328
Element: 118 0.0 0.0 0.0 0.0   1061M0 -700.0 700.0 -6000.0 0.1000 0 0 0   868.282  4.418  2330
Element: 119 0.0 0.0 0.0 0.0   1076M0 -700.0 700.0 -6000.0 0.1000 0 0 0   863.959  4.397  2329
Element: 120 0.0 0.0 0.0 0.0    917M0 -700.0 700.0 -6000.0 0.1000 0 0 0   858.908  4.397  2299
Element: 121 0.0 0.0 0.0 0.0    900M0 -700.0 700.0 -6000.0 0.1000 0 0 0   854.593  4.376  2296
Element: 122 0.0 0.0 0.0 0.0    901M0 -700.0 700.0 -6000.0 0.1000 0 0 0   850.201  4.358  2298
Element: 123 0.0 0.0 0.0 0.0    916M0 -700.0 700.0 -6000.0 0.1000 0 0 0   845.927  4.338  2297
Element: 124 0.0 0.0 0.0 0.0    885M0 -700.0 700.0 -6000.0 0.1000 0 0 0   841.570  4.319  2587
Element: 125 0.0 0.0 0.0 0.0    868M0 -700.0 700.0 -6000.0 0.1000 0 0 0   837.339  4.297  2584
Element: 126 0.0 0.0 0.0 0.0    869M0 -700.0 700.0 -6000.0 0.1000 0 0 0   833.017  4.280  2586
Element: 127 0.0 0.0 0.0 0.0    884M0 -700.0 700.0 -6000.0 0.1000 0 0 0   828.828  4.258  2585
Element: 128 0.0 0.0 0.0 0.0   1045M0 -700.0 700.0 -6000.0 0.1000 0 0 0   824.000  4.265  2043
Element: 129 0.0 0.0 0.0 0.0   1028M0 -700.0 700.0 -6000.0 0.1000 0 0 0   819.810  4.243  2040
Element: 130 0.0 0.0 0.0 0.0   1029M0 -700.0 700.0 -6000.0 0.1000 0 0 0   815.552  4.226  2042
Element: 131 0.0 0.0 0.0 0.0   1044M0 -700.0 700.0 -6000.0 0.1000 0 0 0   811.405  4.204  2041
Element: 132 0.0 0.0 0.0 0.0   1013M0 -700.0 700.0 -6000.0 0.1000 0 0 0   807.182  4.186  2651
Element: 133 0.0 0.0 0.0 0.0    996M0 -700.0 700.0 -6000.0 0.1000 0 0 0   803.079  4.164  2648
Element: 134 0.0 0.0 0.0 0.0    997M0 -700.0 700.0 -6000.0 0.1000 0 0 0   798.891  4.146  2650
Element: 135 0.0 0.0 0.0 0.0   1012M0 -700.0 700.0 -6000.0 0.1000 0 0 0   794.831  4.124  2649
Element: 136 0.0 0.0 0.0 0.0   1173M0 -700.0 700.0 -6000.0 0.1000 0 0 0   790.210  4.138  2939
Element: 137 0.0 0.0 0.0 0.0   1156M0 -700.0 700.0 -6000.0 0.1000 0 0 0   786.141  4.116  2936
Element: 138 0.0 0.0 0.0 0.0   1157M0 -700.0 700.0 -6000.0 0.1000 0 0 0   782.013  4.099  2938
Element: 139 0.0 0.0 0.0 0.0   1172M0 -700.0 700.0 -6000.0 0.1000 0 0 0   777.988  4.076  2937
Element: 140 0.0 0.0 0.0 0.0   1141M0 -700.0 700.0 -6000.0 0.1000 0 0 0   773.894  4.059  2907
Element: 141 0.0 0.0 0.0 0.0   1124M0 -700.0 700.0 -6000.0 0.1000 0 0 0   769.913  4.036  2904
Element: 142 0.0 0.0 0.0 0.0   1125M0 -700.0 700.0 -6000.0 0.1000 0 0 0   765.854  4.018  2906
Element: 143 0.0 0.0 0.0 0.0   1140M0 -700.0 700.0 -6000.0 0.1000 0 0 0   761.919  3.995  2905
Element: 144 0.0 0.0 0.0 0.0    855M0 -700.0 700.0 -6000.0 0.1000 0 0 0   757.492  4.016  2079
Element: 145 0.0 0.0 0.0 0.0    838M0 -700.0 700.0 -6000.0 0.1000 0 0 0   753.539  3.993  2076
Element: 146 0.0 0.0 0.0 0.0    839M0 -700.0 700.0 -6000.0 0.1000 0 0 0   749.535  3.976  2078
Element: 147 0.0 0.0 0.0 0.0    854M0 -700.0 700.0 -6000.0 0.1000 0 0 0   745.627  3.953  2077
Element: 148 0.0 0.0 0.0 0.0    823M0 -700.0 700.0 -6000.0 0.1000 0 0 0   741.657  3.936  2879
Element: 149 0.0 0.0 0.0 0.0    806M0 -700.0 700.0 -6000.0 0.1000 0 0 0   737.795  3.913  2876
Element: 150 0.0 0.0 0.0 0.0    807M0 -700.0 700.0 -6000.0 0.1000 0 0 0   733.858  3.896  2878
Element: 151 0.0 0.0 0.0 0.0    822M0 -700.0 700.0 -6000.0 0.1000 0 0 0   730.042  3.873  2877
Element: 152 0.0 0.0 0.0 0.0    983M0 -700.0 700.0 -6000.0 0.1000 0 0 0   725.797  3.898  2367
Element: 153 0.0 0.0 0.0 0.0    966M0 -700.0 700.0 -6000.0 0.1000 0 0 0   721.957  3.876  2364
Element: 154 0.0 0.0 0.0 0.0    967M0 -700.0 700.0 -6000.0 0.1000 0 0 0   718.071  3.859  2366
Element: 155 0.0 0.0 0.0 0.0    982M0 -700.0 700.0 -6000.0 0.1000 0 0 0   714.276  3.835  2365
Element: 156 0.0 0.0 0.0 0.0    951M0 -700.0 700.0 -6000.0 0.1000 0 0 0   710.424  3.818  2015
Element: 157 0.0 0.0 0.0 0.0    934M0 -700.0 700.0 -6000.0 0.1000 0 0 0   706.676  3.795  2012
Element: 158 0.0 0.0 0.0 0.0    935M0 -700.0 700.0 -6000.0 0.1000 0 0 0   702.856  3.778  2014
Element: 159 0.0 0.0 0.0 0.0    950M0 -700.0 700.0 -6000.0 0.1000 0 0 0   699.155  3.755  2013
Element: 160 0.0 0.0 0.0 0.0   1111M0 -700.0 700.0 -6000.0 0.1000 0 0 0   695.081  3.786  2623
Element: 161 0.0 0.0 0.0 0.0   1094M0 -700.0 700.0 -6000.0 0.1000 0 0 0   691.348  3.762  2620
Element: 162 0.0 0.0 0.0 0.0   1095M0 -700.0 700.0 -6000.0 0.1000 0 0 0   687.577  3.745  2622
Element: 163 0.0 0.0 0.0 0.0   1110M0 -700.0 700.0 -6000.0 0.1000 0 0 0   683.891  3.722  2621
Element: 164 0.0 0.0 0.0 0.0   1079M0 -700.0 700.0 -6000.0 0.1000 0 0 0   680.152  3.706  2335
Element: 165 0.0 0.0 0.0 0.0   1062M0 -700.0 700.0 -6000.0 0.1000 0 0 0   676.514  3.681  2332
Element: 166 0.0 0.0 0.0 0.0   1063M0 -700.0 700.0 -6000.0 0.1000 0 0 0   672.806  3.665  2334
Element: 167 0.0 0.0 0.0 0.0   1078M0 -700.0 700.0 -6000.0 0.1000 0 0 0   669.216  3.641  2333
Element: 168 0.0 0.0 0.0 0.0    919M0 -700.0 700.0 -6000.0 0.1000 0 0 0   665.301  3.677  2303
Element: 169 0.0 0.0 0.0 0.0    902M0 -700.0 700.0 -6000.0 0.1000 0 0 0   661.672  3.653  2300
Element: 170 0.0 0.0 0.0 0.0    903M0 -700.0 700.0 -6000.0 0.1000 0 0 0   658.010  3.637  2302
Element: 171 0.0 0.0 0.0 0.0    918M0 -700.0 700.0 -6000.0 0.1000 0 0 0   654.430  3.612  2301
Element: 172 0.0 0.0 0.0 0.0    887M0 -700.0 700.0 -6000.0 0.1000 0 0 0   650.799  3.596  2591
Element: 173 0.0 0.0 0.0 0.0    870M0 -700.0 700.0 -6000.0 0.1000 0 0 0   647.267  3.572  2588
Element: 174 0.0 0.0 0.0 0.0    871M0 -700.0 700.0 -6000.0 0.1000 0 0 0   643.667  3.557  2590
Element: 175 0.0 0.0 0.0 0.0    886M0 -700.0 700.0 -6000.0 0.1000 0 0 0   640.183  3.532  2589
Element: 176 0.0 0.0 0.0 0.0   1047M0 -700.0 700.0 -6000.0 0.1000 0 0 0   636.419  3.572  2047
Element: 177 0.0 0.0 0.0 0.0   1030M0 -700.0 700.0 -6000.0 0.1000 0 0 0   632.891  3.547  2044
Element: 178 0.0 0.0 0.0 0.0   1031M0 -700.0 700.0 -6000.0 0.1000 0 0 0   629.334  3.531  2046
Element: 179 0.0 0.0 0.0 0.0   1046M0 -700.0 700.0 -6000.0 0.1000 0 0 0   625.855  3.506  2045
Element: 180 0.0 0.0 0.0 0.0   1015M0 -700.0 700.0 -6000.0 0.1000 0 0 0   622.329  3.491  2655
Element: 181 0.0 0.0 0.0 0.0    998M0 -700.0 700.0 -6000.0 0.1000 0 0 0   618.898  3.467  2652
Element: 182 0.0 0.0 0.0 0.0    999M0 -700.0 700.0 -6000.0 0.1000 0 0 0   615.402  3.451  2654
Element: 183 0.0 0.0 0.0 0.0   1014M0 -700.0 700.0 -6000.0 0.1000 0 0 0   612.022  3.427  2653
Element: 184 0.0 0.0 0.0 0.0   1175M0 -700.0 700.0 -6000.0 0.1000 0 0 0   608.399  3.471  2943
Element: 185 0.0 0.0 0.0 0.0   1158M0 -700.0 700.0 -6000.0 0.1000 0 0 0   604.968  3.445  2940
Element: 186 0.0 0.0 0.0 0.0   1159M0 -700.0 700.0 -6000.0 0.1000 0 0 0   601.512  3.430  2942
Element: 187 0.0 0.0 0.0 0.0   1174M0 -700.0 700.0 -6000.0 0.1000 0 0 0   598.131  3.405  2941
Element: 188 0.0 0.0 0.0 0.0   1143M0 -700.0 700.0 -6000.0 0.1000 0 0 0   594.705  3.389  2911
Element: 189 0.0 0.0 0.0 0.0   1126M0 -700.0 700.0 -6000.0 0.1000 0 0 0   591.373  3.365  2908
Element: 190 0.0 0.0 0.0 0.0   1127M0 -700.0 700.0 -6000.0 0.1000 0 0 0   587.977  3.350  2910
Element: 191 0.0 0.0 0.0 0.0   1142M0 -700.0 700.0 -6000.0 0.1000 0 0 0   584.696  3.324  2909
Element: 192 0.0 0.0 0.0 0.0    857M0 -700.0 700.0 -6000.0 0.1000 0 0 0   581.206  3.373  2083
Element: 193 0.0 0.0 0.0 0.0    840M0 -700.0 700.0 -6000.0 0.1000 0 0 0   577.870  3.346  2080
Element: 194 0.0 0.0 0.0 0.0    841M0 -700.0 700.0 -6000.0 0.1000 0 0 0   574.512  3.331  2082
Element: 195 0.0 0.0 0.0 0.0    856M0 -700.0 700.0 -6000.0 0.1000 0 0 0   571.223  3.307  2081
Element: 196 0.0 0.0 0.0 0.0    825M0 -700.0 700.0 -6000.0 0.1000 0 0 0   567.889  3.293  2883
Element: 197 0.0 0.0 0.0 0.0    808M0 -700.0 700.0 -6000.0 0.1000 0 0 0   564.648  3.266  2880
Element: 198 0.0 0.0 0.0 0.0    809M0 -700.0 700.0 -6000.0 0.1000 0 0 0   561.343  3.251  2882
Element: 199 0.0 0.0 0.0 0.0    824M0 -700.0 700.0 -6000.0 0.1000 0 0 0   558.154  3.226  2881
Element: 200 0.0 0.0 0.0 0.0    985M0 -700.0 700.0 -6000.0 0.1000 0 0 0   554.786  3.278  2371
Element: 201 0.0 0.0 0.0 0.0    968M0 -700.0 700.0 -6000.0 0.1000 0 0 0   551.537  3.252  2368
Element: 202 0.0 0.0 0.0 0.0    969M0 -700.0 700.0 -6000.0 0.1000 0 0 0   548.270  3.237  2370
Element: 203 0.0 0.0 0.0 0.0    984M0 -700.0 700.0 -6000.0 0.1000 0 0 0   545.072  3.211  2369
Element: 204 0.0 0.0 0.0 0.0    953M0 -700.0 700.0 -6000.0 0.1000 0 0 0   541.834  3.196  2019
Element: 205 0.0 0.0 0.0 0.0    936M0 -700.0 700.0 -6000.0 0.1000 0 0 0   538.688  3.170  2016
Element: 206 0.0 0.0 0.0 0.0    937M0 -700.0 700.0 -6000.0 0.1000 0 0 0   535.478  3.157  2018
Element: 207 0.0 0.0 0.0 0.0    952M0 -700.0 700.0 -6000.0 0.1000 0 0 0   532.383  3.131  2017
Element: 208 0.0 0.0 0.0 0.0   1113M0 -700.0 700.0 -6000.0 0.1000 0 0 0   529.137  3.186  2627
Element: 209 0.0 0.0 0.0 0.0   1096M0 -700.0 700.0 -6000.0 0.1000 0 0 0   525.979  3.159  2624
Element: 210 0.0 0.0 0.0 0.0   1097M0 -700.0 700.0 -6000.0 0.1000 0 0 0   522.805  3.146  2626
Element: 211 0.0 0.0 0.0 0.0   1112M0 -700.0 700.0 -6000.0 0.1000 0 0 0   519.700  3.119  2625
Element: 212 0.0 0.0 0.0 0.0   1081M0 -700.0 700.0 -6000.0 0.1000 0 0 0   516.554  3.104  2339
Element: 213 0.0 0.0 0.0 0.0   1064M0 -700.0 700.0 -6000.0 0.1000 0 0 0   513.500  3.078  2336
Element: 214 0.0 0.0 0.0 0.0   1065M0 -700.0 700.0 -6000.0 0.1000 0 0 0   510.383  3.064  2338
Element: 215 0.0 0.0 0.0 0.0   1080M0 -700.0 700.0 -6000.0 0.1000 0 0 0   507.382  3.039  2337
